region,user_id,ao,user_name,day_of_week,total_posts,last_post_date,first_post_date,posts_last_month,posts_prior_month,posts_2_months_ago,posts_3_months_ago,posts_4_months_ago,posts_5_months_ago,posts_6_months_ago,posts_7_months_ago,posts_8_months_ago,posts_9_months_ago,posts_10_months_ago,posts_11_months_ago,posts_12_months_ago,pax_status
F3P,U05C07FDB2L,ao-black-diamond,Horse-n-Buggy,Tuesday,1,2025-04-08,2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U061CBW96MA,ao-black-diamond,Singer,Tuesday,3,2025-11-11,2025-09-02,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U073D5MRD4Z,ao-black-diamond,Hat Trick,Tuesday,1,2025-04-08,2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U07LY4K586M,ao-black-diamond,Moist,Tuesday,4,2025-09-02,2025-04-08,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,kotter
F3P,U087CHQLZ7B,ao-black-diamond,Scratch and Dent,Tuesday,2,2025-10-14,2025-04-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kotter
F3P,U01LTJXD3TR,ao-black-diamond,Augustus Gloop,Thursday,1,2025-12-18,2025-12-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U080FGLKUH5,ao-black-diamond,Hodl,Thursday,4,2025-12-18,2025-01-30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,kotter
F3P,U058C88BUDD,ao-black-diamond,T-Dubs (Outlands),Thursday,1,2025-03-20,2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nonkotter
F3P,U016VPSQSFR,ao-black-diamond,Trickle,Thursday,1,2025-10-30,2025-10-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U040R8S1N6P,ao-black-diamond,Dilbert,Thursday,4,2025-11-27,2025-06-05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U064F9H5MAR,ao-black-diamond,Dog House,Tuesday,3,2025-12-09,2025-06-24,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07ENSE9S1X,ao-black-diamond,Great Clips,Tuesday,1,2025-08-12,2025-08-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0929V6HD5H,ao-black-diamond,Kickflip,Tuesday,1,2025-08-12,2025-08-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U0995NWAK47,ao-black-diamond,Jheri curl,Tuesday,1,2025-08-12,2025-08-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03SUM8JU2Z,ao-black-diamond,Spike Horn,Tuesday,2,2025-11-04,2025-04-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kotter
F3P,U072HDGJSBG,ao-black-diamond,Doozie,Tuesday,3,2025-06-24,2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U080FGLKUH5,ao-black-diamond,Hodl,Tuesday,5,2026-01-20,2025-04-01,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,active
F3P,U02BUJWCMBQ,ao-black-diamond,Picasso,Thursday,1,2025-06-26,2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U057QBF3TPW,ao-black-diamond,Deja vu,Thursday,1,2025-06-26,2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U058T072X6G,ao-black-diamond,GrubX (CMW),Thursday,1,2025-06-26,2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U08TAFQ4S0M,ao-black-diamond,ATF,Thursday,1,2025-06-26,2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U093QHS5CV6,ao-black-diamond,Martha Stewart,Thursday,1,2025-06-26,2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U02F2UV0MCL,ao-black-diamond,Blue Gill,Tuesday,1,2025-06-17,2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U03HM57HSKG,ao-black-diamond,Gisele - F3 Geneva,Tuesday,1,2025-06-17,2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U06H3QB4KMY,ao-black-diamond,Mahomes,Tuesday,4,2026-01-20,2025-06-17,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U040Y3RQPNJ,ao-black-diamond,Six Sheets,Thursday,1,2025-07-24,2025-07-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05UDL3EVGR,ao-black-diamond,Peashooter,Thursday,1,2025-07-24,2025-07-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U071GSVM24B,ao-black-diamond,Spit Valve,Thursday,3,2025-11-27,2025-01-30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,kotter
F3P,U01ANAL4DUL,ao-black-diamond,Storm Chaser,Tuesday,2,2025-08-26,2025-06-24,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03H797905V,ao-black-diamond,Millville,Tuesday,1,2025-06-24,2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U057QBF3TPW,ao-black-diamond,Deja vu,Tuesday,1,2025-06-24,2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U058T072X6G,ao-black-diamond,GrubX (CMW),Tuesday,2,2025-11-04,2025-06-24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05C8DP6YS0,ao-black-diamond,Algorithm,Tuesday,2,2025-12-23,2025-06-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U05FZ4QEFG9,ao-black-diamond,Tweety,Thursday,3,2025-11-13,2025-07-17,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05QJRZNQHH,ao-black-diamond,Corner Kick,Thursday,2,2025-10-23,2025-09-04,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06TFS9Q7UL,ao-black-diamond,Ricola,Tuesday,1,2025-06-24,2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U07ENSE9S1X,ao-black-diamond,Great Clips,Thursday,3,2025-10-23,2025-03-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,kotter
F3P,U087CHQLZ7B,ao-black-diamond,Scratch and Dent,Thursday,2,2025-07-10,2025-06-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U08TAFQ4S0M,ao-black-diamond,ATF,Tuesday,1,2025-06-24,2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U092X8D6GBB,ao-black-diamond,MacGruber - F3 Southsid3,Tuesday,1,2025-06-24,2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U0932DSK945,ao-black-diamond,Al Bundy,Thursday,1,2025-07-10,2025-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U09D5VDKC85,ao-black-diamond,Otto Man,Tuesday,1,2025-12-23,2025-12-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U047GFQH4HL,ao-black-diamond,Bronco,Thursday,1,2025-06-05,2025-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U05TUKL5N87,ao-black-diamond,Zimmer,Thursday,2,2025-11-13,2025-06-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U019MT194E7,ao-black-diamond,Jellystone,Tuesday,1,2025-08-26,2025-08-26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03PZPKF9NX,ao-black-diamond,Uncle Rico (Naperville),Tuesday,1,2025-08-26,2025-08-26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U06LHSCT28K,ao-black-diamond,2 Hand Touch (F3 Naperville Nant’an),Tuesday,1,2025-08-26,2025-08-26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05TUKL5N87,ao-black-diamond,Zimmer,Tuesday,1,2025-03-11,2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nonkotter
F3P,U0638CR70Q2,ao-black-diamond,Tinfoil,Thursday,1,2025-11-27,2025-11-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07RD0ACG80,ao-black-diamond,Nemo,Thursday,1,2025-11-27,2025-11-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U092LRKGN2E,ao-black-diamond,Pearl,Thursday,1,2025-11-27,2025-11-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03SX99V3PU,ao-black-diamond,Meta,Tuesday,1,2025-11-25,2025-11-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U05FZ4QEFG9,ao-black-diamond,Tweety,Tuesday,1,2025-07-01,2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nonkotter
F3P,U09D5VDKC85,ao-black-diamond,Otto Man,Thursday,1,2025-10-09,2025-10-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U04RBT6T8RJ,ao-black-diamond,Old Maid,Tuesday,1,2026-01-13,2026-01-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U075J9NN91N,ao-black-diamond,Pop-Tart,Tuesday,1,2026-01-13,2026-01-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U07GJC6UG1Z,ao-black-diamond,Celler Dweller,Tuesday,1,2026-01-13,2026-01-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U08EEQUUKSN,ao-black-diamond,Elsa,Tuesday,1,2026-01-13,2026-01-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U0995LDSXNC,ao-black-diamond,Party in a bottle,Tuesday,1,2026-01-13,2026-01-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U0932DSK945,ao-black-diamond,Al Bundy,Tuesday,1,2025-09-02,2025-09-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U016V6KHM36,ao-da-grizz,Dilly Dilly,Friday,1,2025-10-24,2025-10-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U017Q7Q4CSD,ao-da-grizz,Ozark,Friday,14,2026-01-16,2025-01-24,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,active
F3P,U03KV19V5JS,ao-da-grizz,Cowbell,Friday,30,2026-01-16,2025-02-28,3.0,3.0,3.0,0.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,0.0,0.0,active
F3P,U06GZ8ECZC5,ao-da-grizz,Boomer,Friday,45,2026-01-16,2025-01-24,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,active
F3P,U06K8PKQGA1,ao-da-grizz,Duck Hunt,Friday,38,2026-01-16,2025-02-21,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0,active
F3P,U09AH747KEF,ao-da-grizz,Italian Ice,Friday,16,2026-01-02,2025-08-22,1.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U09BBJ81140,ao-da-grizz,Slapshot,Friday,18,2026-01-02,2025-08-15,1.0,4.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U017CRXMBA4,ao-da-grizz,Pi 3.14 (F3 North Katy),Friday,6,2025-11-21,2025-01-24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,kotter
F3P,U041T99TNTC,ao-da-grizz,YellowPages,Friday,44,2026-01-16,2025-02-07,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,0.0,active
F3P,U06A1RN2DQF,ao-da-grizz,Hank Hill,Friday,33,2026-01-16,2025-01-24,3.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,0.0,active
F3P,U017Q7Q4CSD,ao-da-grizz,Ozark,Saturday,17,2026-01-10,2025-01-25,1.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,active
F3P,U03EPDEKY4U,ao-da-grizz,Schlitz,Saturday,31,2026-01-17,2025-01-25,4.0,9.0,0.0,1.0,4.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,active
F3P,U056VUVJ63D,ao-da-grizz,Napster,Saturday,15,2026-01-10,2025-02-01,3.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,active
F3P,U06A1RN2DQF,ao-da-grizz,Hank Hill,Saturday,19,2026-01-10,2025-01-25,4.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,active
F3P,U06GZ8ECZC5,ao-da-grizz,Boomer,Saturday,49,2026-01-17,2025-01-25,7.0,7.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,3.0,0.0,active
F3P,U06J46ZTPEZ,ao-da-grizz,Folgers,Saturday,41,2026-01-17,2025-01-25,7.0,7.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,active
F3P,U06K8PKQGA1,ao-da-grizz,Duck Hunt,Saturday,30,2026-01-17,2025-04-05,6.0,9.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,active
F3P,U080FGLKUH5,ao-da-grizz,Hodl,Saturday,10,2026-01-10,2025-02-01,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,active
F3P,U09AH747KEF,ao-da-grizz,Italian Ice,Saturday,27,2026-01-10,2025-08-16,6.0,10.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U09BBJ81140,ao-da-grizz,Slapshot,Saturday,21,2026-01-17,2025-08-23,5.0,8.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U016M1Z8NLE,ao-da-grizz,Happy Camper,Friday,4,2025-12-05,2025-11-07,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U017QPPJVJ5,ao-da-grizz,Bob Villa,Friday,2,2025-11-21,2025-04-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kotter
F3P,U01ANAL4DUL,ao-da-grizz,Storm Chaser,Friday,4,2025-12-05,2025-11-07,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U02BUJWCMBQ,ao-da-grizz,Picasso,Friday,2,2025-11-21,2025-01-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,kotter
F3P,U03765UPB8C,ao-da-grizz,Chum Bucket,Friday,4,2025-11-21,2025-01-24,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,kotter
F3P,U03EPDEKY4U,ao-da-grizz,Schlitz,Friday,3,2025-11-21,2025-09-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03SJESV9JR,ao-da-grizz,BABYMOMMA,Friday,2,2025-11-21,2025-11-14,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U077RQMTNG3,ao-da-grizz,Celine Dion,Friday,22,2026-01-16,2025-03-07,2.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,active
F3P,U09S9B3N5DL,ao-da-grizz,The Vault,Friday,2,2025-11-21,2025-11-14,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U017E4NMFQV,ao-da-grizz,Hanger,Saturday,4,2025-12-20,2025-03-29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,kotter
F3P,U019MT194E7,ao-da-grizz,Jellystone,Saturday,7,2025-12-13,2025-02-01,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,kotter
F3P,U03KV19V5JS,ao-da-grizz,Cowbell,Saturday,37,2026-01-03,2025-03-01,2.0,8.0,2.0,1.0,5.0,3.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0,active
F3P,U041R4GK79V,ao-da-grizz,fuzzy navel,Saturday,31,2026-01-17,2025-01-25,4.0,6.0,2.0,2.0,3.0,3.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,active
F3P,U041T99TNTC,ao-da-grizz,YellowPages,Saturday,38,2026-01-10,2025-02-15,3.0,10.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,0.0,active
F3P,U07UKT9J213,ao-da-grizz,Large Marge,Saturday,26,2026-01-03,2025-01-25,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,active
F3P,U081JKWAR33,ao-da-grizz,Sailer Moon,Saturday,33,2026-01-17,2025-01-25,4.0,2.0,1.0,3.0,4.0,1.0,3.0,5.0,2.0,3.0,2.0,3.0,0.0,active
F3P,U081S4SDQEB,ao-da-grizz,HGTV,Saturday,26,2026-01-17,2025-01-25,2.0,1.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,1.0,3.0,0.0,active
F3P,U019Y7P6XPF,ao-da-grizz,Foundation,Friday,2,2025-12-19,2025-03-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,kotter
F3P,U03T43SBJNA,ao-da-grizz,Homer Simpson,Friday,5,2025-11-14,2025-03-07,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,kotter
F3P,U03TYSW2933,ao-da-grizz,The Worm,Friday,1,2025-12-19,2025-12-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U041T9ACB3L,ao-da-grizz,UPS,Friday,7,2025-12-19,2025-08-22,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U056VUVJ63D,ao-da-grizz,Napster,Friday,2,2025-03-14,2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,nonkotter
F3P,U019MT194E7,ao-da-grizz,Jellystone,Friday,1,2025-04-11,2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U01B8FLBHKP,ao-da-grizz,Nickelback,Friday,3,2025-11-14,2025-04-11,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kotter
F3P,U01C4AULU5B,ao-da-grizz,Fish Sticks (F3),Friday,1,2025-04-11,2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U08HPL8Q7NV,ao-da-grizz,Tool Time,Friday,1,2025-04-11,2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nonkotter
F3P,U016890PYHM,ao-da-grizz,Bedpan,Saturday,8,2025-12-13,2025-02-15,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,kotter
F3P,U01ANAL4DUL,ao-da-grizz,Storm Chaser,Saturday,2,2025-11-29,2025-11-29,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U020A3PMS14,ao-da-grizz,Ringo,Saturday,9,2026-01-03,2025-05-24,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U02A96W697X,ao-da-grizz,Dauber,Saturday,4,2025-12-13,2025-10-11,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U02NST5BMKJ,ao-da-grizz,Dear Abby,Saturday,5,2025-12-13,2025-11-29,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U03TYQYKERF,ao-da-grizz,Fire Hose,Saturday,6,2025-11-29,2025-01-25,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,kotter
F3P,U041T9ACB3L,ao-da-grizz,UPS,Saturday,21,2026-01-10,2025-01-25,1.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,active
F3P,U04H6HMNPH9,ao-da-grizz,Cinderella,Saturday,7,2025-12-13,2025-11-08,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U04RQB0TXFS,ao-da-grizz,Hot Lava,Saturday,7,2025-12-06,2025-03-22,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kotter
F3P,U04U8EGCQS1,ao-da-grizz,Manhole,Saturday,7,2025-12-06,2025-03-22,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kotter
F3P,U051330RY2J,ao-da-grizz,Depends (3rdF Q),Saturday,12,2025-12-13,2025-01-25,0.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,kotter
F3P,U05FDSP0YD7,ao-da-grizz,Peterbilt,Saturday,8,2025-12-20,2025-11-22,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U064F9H5MAR,ao-da-grizz,Dog House,Saturday,1,2025-11-29,2025-11-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U070NTWF7G8,ao-da-grizz,Foghorn,Saturday,4,2025-12-13,2025-11-29,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U071GSVM24B,ao-da-grizz,Spit Valve,Saturday,7,2025-12-27,2025-02-15,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,active
F3P,U072HDGJSBG,ao-da-grizz,Doozie,Saturday,2,2025-11-29,2025-11-29,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U07698FG143,ao-da-grizz,Ricochet,Saturday,3,2025-12-13,2025-11-29,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U087CHQLZ7B,ao-da-grizz,Scratch and Dent,Saturday,5,2025-12-20,2025-11-29,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U08TD9DD6M6,ao-da-grizz,Scuba Steve,Saturday,9,2025-11-29,2025-07-12,0.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kotter
F3P,U090GAA7QE6,ao-da-grizz,Laces Out,Saturday,27,2026-01-10,2025-06-07,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U09EZ6NN6HH,ao-da-grizz,Thesaurus,Saturday,15,2026-01-03,2025-09-13,2.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,active
F3P,U02KN9HUSE6,ao-da-grizz,Soft Hands,Friday,1,2025-01-24,2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nonkotter
F3P,U03TX17L7AQ,ao-da-grizz,Foreclosure,Friday,2,2025-10-17,2025-01-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,kotter
